userId,movieId,tag,timestamp
1,15,treasure hunt,1400315441
1,16,20060407,1144396544
1,16,based on a book,1247207332
2,16,based on a book,1411564165
3,16,based on a book,1213424486
4,16,based on a book,1221227051
5,16,based on a book,1348065396
1,16,Bibliothek,1138659284
1,16,cannibalism,1161648914
2,16,cannibalism,1348065429
1,16,casino,1411564170
2,16,casino,1386692922
3,16,casino,1421457582
4,16,casino,1373458746
1,16,character development,1409382124
1,16,cinematographer:Robert Richardson,1225758850
1,16,CLV,1339091721
1,16,complex,1320784245
2,16,complex,1161373183
1,16,corruption,1411564158
2,16,corruption,1333808551
3,16,corruption,1347199544
4,16,corruption,1348065402
1,16,cult film,1139589465
2,16,cult film,1255886352
1,16,de niro in pink,1208581679
1,16,DeNiro,1137715220
1,16,Divx1,1145881872
1,16,Eric's Dvds,1145843109
1,16,erlend's DVDs,1264876570
1,16,etaege,1362963282
1,16,excellent cast,1315881736
1,16,gamble,1333808551
1,16,gangster,1411564160
2,16,gangster,1332008595
3,16,gangster,1137715220
1,16,gangsters,1249595390
2,16,gangsters,1320784249
3,16,gangsters,1332008942
4,16,gangsters,1332019566
5,16,gangsters,1246484971
1,16,Goodfellas II,1161373183
1,16,Great Ensemble Cast,1411564176
2,16,Great Ensemble Cast,1315881736
1,16,great performances,1411564146
2,16,great performances,1315881736
3,16,great performances,1320784251
4,16,great performances,1347199527
1,16,imdb top 250,1320784254
2,16,imdb top 250,1253399062
3,16,imdb top 250,1213424434
4,16,imdb top 250,1348065408
5,16,imdb top 250,1255886346
1,16,indulgent,1379077711
1,16,Joe Pesci,1249856056
2,16,Joe Pesci,1315881736
3,16,Joe Pesci,1365834323
4,16,joe pesci,1360328376
5,16,Joe Pesci,1295131682
1,16,Las Vegas,1305522197
2,16,Las Vegas,1365834306
3,16,las vegas,1320784256
4,16,las vegas,1137777781
5,16,las vegas,1253399054
6,16,Las Vegas,1246982978
7,16,las vegas,1295131683
1,16,long movie,1315881736
1,16,mafia,1247207335
2,16,mafia,1411564136
3,16,mafia,1249595393
4,16,Mafia,1153362038
5,16,mafia,1140402961
6,16,mafia,1145642475
7,16,mafia,1320784258
8,16,mafia,1154124501
9,16,mafia,1333808551
10,16,mafia,1253399022
11,16,mafia,1347199534
12,16,Mafia,1248077781
13,16,mafia,1148805174
14,16,Mafia,1137181640
15,16,mafia,1269700868
1,16,Martin Scorsese,1249856048
2,16,Martin Scorsese,1237559297
3,16,Martin Scorsese,1247207339
4,16,Martin Scorsese,1411564145
5,16,Martin Scorsese,1396421570
6,16,Martin Scorsese,1365834335
7,16,Martin Scorsese,1137392918
8,16,Martin Scorsese,1241447421
9,16,Martin Scorsese,1181135823
10,16,Martin Scorsese,1225322272
11,16,Martin Scorsese,1280883491
12,16,Martin Scorsese,1320784259
13,16,Martin Scorsese,1299844329
14,16,Martin Scorsese,1137777760
15,16,Martin Scorsese,1253399020
1,16,masterpiece,1199432056
1,16,memasa's movies,1320925372
1,16,mob,1332008646
2,16,mob,1137777782
3,16,mob,1255886341
1,16,muddled motivations,1379077715
1,16,narrated,1145440180
2,16,narrated,1320784262
3,16,narrated,1332019586
4,16,narrated,1386692928
5,16,narrated,1269700886
6,16,narrated,1419088278
7,16,narrated,1255886342
1,16,need to own,1165690945
1,16,NO_FA_GANES,1412781015
1,16,non-fiction,1320784264
2,16,non-fiction,1154124510
1,16,nudity,1370462358
1,16,Nudity (Rear),1411564142
2,16,Nudity (Rear),1158968326
3,16,nudity (rear),1400284206
1,16,Nudity (Topless - Brief),1411564144
2,16,Nudity (Topless - Brief),1159170325
3,16,Nudity (Topless - Brief),1348065440
1,16,on dvr,1176157226
1,16,organized crime,1305522197
2,16,organized crime,1411564181
3,16,organized crime,1320784267
4,16,organized crime,1332008612
5,16,organized crime,1285139607
1,16,Pesci,1137715220
1,16,Robert De Niro,1249856045
2,16,Robert De Niro,1411564140
3,16,Robert De Niro,1249595398
4,16,Robert De Niro,1315881736
5,16,Robert De Niro,1362281215
6,16,Robert De Niro,1376192734
7,16,Robert De Niro,1181135823
8,16,Robert De Niro,1320784269
9,16,Robert De Niro,1253399013
10,16,Robert De Niro,1386692907
11,16,Robert De Niro,1245520333
12,16,Robert De Niro,1269700851
13,16,robert de niro,1144396554
14,16,robert de niro,1419088266
15,16,robert de niro,1139589465
1,16,Robert DeNiro,1158613019
2,16,Robert DeNiro,1269700855
3,16,Robert Deniro,1240938732
1,16,scorcese,1144396564
2,16,scorcese,1139589465
1,16,Sharon Stone,1249856066
2,16,Sharon Stone,1315881736
3,16,Sharon Stone,1376192727
4,16,Sharon Stone,1253399046
5,16,Sharon Stone,1269700860
1,16,slow,1379077709
1,16,soundtrack,1333808395
1,16,stylish,1379077719
1,16,Tumey's DVDs,1179306108
1,16,Vegas,1137715220
1,16,violence,1411564184
2,16,violence,1333808551
1,16,violent,1409382092
2,16,violent,1411564185
3,16,violent,1257461287
4,16,violent,1332008616
5,16,violent,1386692909
6,16,violent,1269700893
7,16,violent,1157180977
1,16,watch,1207464422
1,17,18th century,1338986883
1,17,19th century,1272505081
2,17,19th century,1352566491
3,17,19th century,1415926030
4,17,19th century,1385396964
5,17,19th century,1250389350
1,17,adapted from:book,1182132297
2,17,adapted from:book,1270592022
3,17,adapted from:book,1415926395
4,17,adapted from:book,1370960976
1,17,Alan Rickman,1290364098
2,17,Alan Rickman,1272505075
3,17,Alan Rickman,1262517212
4,17,Alan Rickman,1270592032
5,17,Alan Rickman,1248904999
6,17,Alan Rickman,1359658608
7,17,Alan Rickman,1352566444
8,17,Alan Rickman,1338686803
9,17,Alan Rickman,1177012445
10,17,Alan Rickman,1290450304
11,17,Alan Rickman,1264517779
1,17,Ang Lee,1272505146
2,17,Ang Lee,1137528190
3,17,Ang Lee,1248915152
4,17,Ang Lee,1238768811
5,17,Ang Lee,1417939066
1,17,author:Jane Austen,1182132297
2,17,author:Jane Austen,1248915189
1,17,available DVD,1371240810
1,17,based on a book,1404049138
2,17,based on a book,1137500446
3,17,based on a book,1137346413
4,17,based on a book,1352566452
5,17,based on a book,1385396968
6,17,based on a book,1221963697
7,17,based on a book,1245238815
8,17,based on a book,1403668555
9,17,based on a book,1337218735
10,17,based on a book,1370960978
1,17,BGAB LRC,1271595935
1,17,Bibliothek,1138206455
1,17,boring,1197146588
1,17,British,1404049092
2,17,British,1290364106
3,17,British,1272505129
4,17,British,1137102696
5,17,British,1139522058
6,17,British,1137346390
7,17,British,1141943763
8,17,British,1249500450
9,17,British,1146874454
10,17,British,1352566446
11,17,British,1415926055
12,17,British,1385396971
13,17,British,1403668569
14,17,british,1341136162
15,17,British,1323648639
1,17,chick flick,1137238028
2,17,chick flick,1248905004
3,17,chick flick,1275354183
4,17,chick flick,1352566450
5,17,chick flick,1338686811
6,17,chick flick,1221963733
7,17,chick flick,1343219938
1,17,classic,1137346390
2,17,classic,1338686791
1,17,classic literature,1337218735
1,17,CLV,1339093824
1,17,costume drama,1290364108
2,17,costume drama,1272505115
3,17,costume drama,1352566471
4,17,costume drama,1415926042
5,17,costume drama,1385396975
6,17,costume drama,1250389350
1,17,Emma Thompson,1272505089
2,17,Emma Thompson,1145467638
3,17,Emma Thompson,1248915316
4,17,Emma Thompson,1359658614
5,17,Emma Thompson,1140551064
6,17,Emma Thompson,1396153427
7,17,Emma Thompson,1264517788
1,17,English,1174402430
1,17,fast,1337218735
1,17,Great Adaptations,1138049884
1,17,Great Screenplays,1138046921
2,17,Great Screenplays,1221963713
1,17,heartwarming,1404049145
2,17,heartwarming,1250389350
1,17,historical,1272505110
2,17,historical,1250389350
3,17,historical,1148655606
1,17,Hugh Grant,1404049099
2,17,Hugh Grant,1278261335
3,17,Hugh Grant,1248904954
4,17,Hugh Grant,1359658600
5,17,Hugh Grant,1352566455
6,17,Hugh Grant,1338686800
7,17,Hugh Grant,1403668550
8,17,Hugh Grant,1396153436
9,17,Hugh Grant,1264517785
10,17,hugh grant,1343219975
1,17,hulu,1225601351
1,17,Jane Austen,1404049109
2,17,Jane Austen,1338986861
3,17,Jane Austen,1137502341
4,17,Jane Austen,1272505095
5,17,Jane Austen,1144970902
6,17,Jane Austen,1163368569
7,17,Jane Austen,1139010620
8,17,Jane Austen,1137346390
9,17,Jane Austen,1146874452
10,17,Jane Austen,1325360643
11,17,Jane Austen,1275354180
12,17,Jane Austen,1140709713
13,17,Jane Austen,1352566457
14,17,Jane Austen,1338686784
15,17,Jane Austen,1196645880
1,17,Kate Winslet,1280812696
2,17,Kate Winslet,1248904942
3,17,Kate Winslet,1359658597
4,17,Kate Winslet,1352566460
5,17,Kate Winslet,1338686785
6,17,Kate Winslet,1140551064
1,17,literature,1221963708
2,17,literature,1148655606
1,17,Netflix Finland,1397560629
1,17,nothing happens,1197146588
1,17,Period,1272505100
2,17,Period,1155611701
3,17,Period,1275354186
4,17,Period,1338686787
5,17,Period,1290450295
1,17,period film,1404049085
1,17,period piece,1368187963
1,17,Regency England,1155611741
2,17,Regency England,1385396998
1,17,romance,1404049103
2,17,romance,1338986899
3,17,Romance,1174402430
4,17,romance,1352566468
5,17,romance,1343219946
6,17,romance,1370961003
1,17,romantic,1275354192
2,17,romantic,1352566480
3,17,romantic,1385396993
4,17,romantic,1250389350
5,17,romantic,1403668566
6,17,romantic,1337218735
7,17,romantic,1370961005
1,17,seen 2012,1325973257
1,17,Shakespeare,1137102696
2,17,Shakespeare,1403668573
3,17,shakespeare,1343219961
4,17,Shakespeare,1370961011
1,17,Sven's to see list,1214944808
1,17,trials and tribulations,1338986891
1,17,true love story,1361146351
1,18,4,1186787698
1,18,Alexandre Rockwell,1145545532
1,18,Allison Anders,1145545522
1,18,Antonio Banderas,1332101305
2,18,Antonio Banderas,1248000054
3,18,Antonio Banderas,1313280876
4,18,Antonio Banderas,1256053798
5,18,Antonio Banderas,1247911832
1,18,Bruce Willis,1332101310
2,18,Bruce Willis,1250530005
3,18,Bruce Willis,1313280878
1,18,Comedy,1328547560
2,18,comedy,1414493294
1,18,dark comedy,1250529973
2,18,dark comedy,1328547581
3,18,dark comedy,1247911841
4,18,dark comedy,1298600541
1,18,fast paced,1332101315
2,18,fast paced,1328563962
1,18,hotel,1313280902
2,18,hotel,1247911869
3,18,hotel,1249526403
4,18,hotel,1414493282
1,18,Jennifer Beals,1328547607
1,18,Madonna,1248000066
2,18,Madonna,1247911817
1,18,multiple short stories in one,1328563962
1,18,multiple storylines,1419900575
2,18,multiple storylines,1332101297
3,18,multiple storylines,1242855104
4,18,multiple storylines,1250530012
5,18,multiple storylines,1231198828
6,18,multiple storylines,1248000041
7,18,multiple storylines,1328547547
8,18,multiple storylines,1265241984
9,18,multiple storylines,1249526392
10,18,multiple storylines,1248045640
11,18,multiple storylines,1414493272
1,18,Nudity (Topless),1158790680
2,18,Nudity (Topless),1181040885
3,18,nudity (topless),1400283642
1,18,own,1141541982
1,18,Quentin Tarantino,1394473514
2,18,Quentin Tarantino,1332101292
3,18,Quentin Tarantino,1242855099
4,18,Quentin Tarantino,1250529958
5,18,Quentin Tarantino,1231198826
6,18,Quentin Tarantino,1248000024
7,18,Quentin Tarantino,1181139253
8,18,Quentin Tarantino,1328547566
9,18,Quentin Tarantino,1313280894
10,18,Quentin Tarantino,1265241992
11,18,Quentin Tarantino,1256053794
12,18,Quentin Tarantino,1247911812
13,18,Quentin Tarantino,1298600552
14,18,Quentin Tarantino,1187574371
1,18,Robert Rodriguez,1332101303
2,18,Robert Rodriguez,1242855106
3,18,Robert Rodriguez,1181139253
4,18,Robert Rodriguez,1313280884
5,18,Robert Rodriguez,1187574372
1,18,Rodriguez,1145545508
2,18,Rodriguez,1328563962
1,18,Salma Hayek,1247911822
1,18,Tarantino,1356840088
2,18,Tarantino,1137527324
3,18,Tarantino,1145545377
4,18,Tarantino,1149391871
5,18,Tarantino,1328547568
6,18,Tarantino,1141545675
7,18,Tarantino,1216105635
1,18,Tim Roth,1332101298
2,18,Tim Roth,1242855110
3,18,Tim Roth,1250529964
4,18,Tim Roth,1328547549
5,18,Tim Roth,1313280887
6,18,Tim Roth,1256053821
7,18,Tim Roth,1247911808
8,18,Tim Roth,1245106425
9,18,Tim Roth,1248045644
1,18,Tumey's VHS,1201975074
1,18,witch,1349163875
1,18,witches,1328547612
1,19,Africa,1158783030
2,19,Africa,1248104832
3,19,Africa,1245293292
4,19,Africa,1303414254
1,19,childhood fav,1241024516
2,19,childhood fav,1303414255
1,19,comedy,1394472400
2,19,comedy,1365547242
3,19,comedy,1245199842
4,19,comedy,1248037180
5,19,comedy,1248104834
6,19,comedy,1419556628
7,19,comedy,1303414257
8,19,comedy,1221227367
9,19,comedy,1242671281
10,19,comedy,1365944465
1,19,crazy,1279641763
2,19,crazy,1152630197
3,19,crazy,1303414259
1,19,detective,1369578474
2,19,detective,1368305411
3,19,detective,1367617224
4,19,detective,1368798381
5,19,detective,1368331181
6,19,detective,1367905713
7,19,detective,1368670830
8,19,detective,1367462906
9,19,detective,1368555592
10,19,detective,1368451147
11,19,detective,1368372935
12,19,detective,1368055328
13,19,detective,1368643165
14,19,detective,1368579000
15,19,detective,1368363470
1,19,goofy,1368305481
1,19,Gross-out,1246483638
2,19,Gross-out,1303414261
1,19,hehehe,1303414262
2,19,hehehe,1160750750
1,19,hilarious,1304009205
2,19,hilarious,1365944468
1,19,Jim Carrey,1241024423
2,19,Jim Carrey,1394472402
3,19,Jim Carrey,1259972317
4,19,Jim Carrey,1139739834
5,19,Jim Carrey,1240881292
6,19,Jim Carrey,1249472608
7,19,Jim Carrey,1306972578
8,19,Jim Carrey,1260635618
9,19,Jim Carrey,1194378002
10,19,Jim Carrey,1279641765
11,19,Jim Carrey,1247555297
12,19,Jim Carrey,1303834592
13,19,Jim Carrey,1271019755
14,19,Jim Carrey,1275999708
15,19,Jim Carrey,1248104828
1,19,Not my kind of comedy,1137260743
2,19,Not my kind of comedy,1150906334
3,19,Not my kind of comedy,1303414277
4,19,Not my kind of comedy,1292458319
1,19,One of the worst movies of all time,1306114411
2,19,One of the worst movies of all time,1303414270
3,19,One of the worst movies of all time,1292458326
1,19,over the top,1306114415
2,19,over the top,1279641769
3,19,over the top,1303414282
4,19,over the top,1256122377
1,19,private detective,1324158743
1,19,Rhino action :D,1172851036
2,19,Rhino action :D,1312919607
3,19,Rhino action :D,1303414284
1,19,sequel,1365944480
1,19,silly fun,1368570586
2,19,silly fun,1367693825
3,19,silly fun,1367943101
1,19,Simon Callow,1241024535
2,19,Simon Callow,1303414288
1,19,spit,1246483638
2,19,spit,1303414290
1,19,Steve Oedekerk,1241024537
2,19,Steve Oedekerk,1139739834
3,19,Steve Oedekerk,1329971177
4,19,Steve Oedekerk,1303414291
1,19,Stupid as Hell,1306114421
2,19,Stupid as Hell,1312919595
3,19,Stupid as Hell,1287616181
4,19,Stupid as Hell,1303414292
5,19,Stupid as Hell,1337809437
6,19,Stupid as Hell,1292458329
1,19,very funny,1367943201
1,20,afternoon section,1140555318
1,20,CLV,1403548090
1,20,Joseph Ruben,1323659873
1,20,lame,1189560049
1,20,Nudity (Topless - Brief),1159063333
1,20,worthwhile,1187431528
1,21,author:Elmore Leonard,1270349241
2,21,author:Elmore Leonard,1363460952
1,21,Barry Sonnenfeld,1299645264
1,21,based on a book,1234223915
1,21,CLV,1339092437
1,21,contrived,1290470608
1,21,Crime,1155611452
2,21,Crime,1417832325
1,21,Danny DeVito,1280861825
1,21,Elmore Leonard,1420191425
1,21,foqam,1139199552
1,21,forgetable,1290470617
2,21,forgetable,1362649062
3,21,forgetable,1364252233
1,21,funny,1290470603
1,21,funny!,1227705750
1,21,Gene Hackman,1227705665
2,21,Gene Hackman,1181170959
3,21,Gene Hackman,1280861829
4,21,Gene Hackman,1354717490
1,21,Getting old but still excellent,1161649477
1,21,Hilarious!,1227705709
1,21,hollywood,1227705750
2,21,Hollywood,1153449564
3,21,Hollywood,1139326652
4,21,Hollywood,1137206178
5,21,Hollywood,1417832353
1,21,John Travolta,1158613661
2,21,John Travolta,1227705663
3,21,John Travolta,1225258794
4,21,John Travolta,1280861818
1,21,mafia,1177809840
2,21,mafia,1227705661
3,21,mafia,1280861856
1,21,mob,1155611452
1,21,movie business,1241180767
2,21,movie business,1417832350
1,21,NO_FA_GANES,1412943162
1,21,satire,1227705750
1,21,satire:Hollywood insiders,1177849501
2,21,satire:Hollywood insiders,1227705668
3,21,satire:Hollywood insiders,1354717473
1,21,silly,1290470605
2,21,silly,1354717471
1,21,travolta,1138042311
1,21,USA,1417844244
1,21,watch,1207463807
1,22,agoraphobia,1306058142
1,22,claustrophobic,1245403147
1,22,detective,1367617224
2,22,detective,1368064370
3,22,detective,1368798381
4,22,detective,1368645084
5,22,detective,1368471403
6,22,detective,1368670830
7,22,detective,1368555592
8,22,detective,1367817971
9,22,detective,1368603865
10,22,detective,1368639132
11,22,detective,1415497931
12,22,detective,1368372935
13,22,detective,1368819149
14,22,detective,1368055328
15,22,detective,1368643165
1,22,detective thriller,1354427382
1,22,female protagonist,1306058182
1,22,mystery,1400935232
1,22,seen,1354141021
1,22,serial killer,1400935232
2,22,serial killer,1306058163
3,22,serial killer,1415497918
4,22,serial killer,1140534107
5,22,serial killer,1245403109
6,22,serial killer,1137375496
7,22,serial killer,1221484743
8,22,serial killer,1139062010
9,22,serial killer,1141824969
1,22,Sigourney Weaver,1306058124
1,22,strong female lead,1354427382
1,22,suspense,1400935232
1,22,suspenseful,1368798310
2,22,suspenseful,1370226749
3,22,suspenseful,1368555102
4,22,suspenseful,1368722111
5,22,suspenseful,1368603741
6,22,suspenseful,1368638988
7,22,suspenseful,1415497906
8,22,suspenseful,1368372689
9,22,suspenseful,1368818805
10,22,suspenseful,1369021930
11,22,suspenseful,1368643014
12,22,suspenseful,1368578727
13,22,suspenseful,1368777918
14,22,suspenseful,1368951352
15,22,suspenseful,1368655116
1,22,thriller,1400935232
2,22,thriller,1368178401
3,22,thriller,1368499998
4,22,thriller,1368473053
5,22,thriller,1368977752
6,22,thriller,1368726218
7,22,thriller,1372849554
8,22,thriller,1368436755
9,22,thriller,1368563143
10,22,thriller,1368675399
11,22,thriller,1368274355
12,22,thriller,1368667021
13,22,thriller,1368343054
14,22,thriller,1368678907
15,22,thriller,1368649848
1,22,trauma,1306058157
1,23,2.5,1186787951
1,23,afternoon section,1140555072
1,23,Antonio Banderas,1287640903
1,23,CLV,1339091270
1,23,Divx1,1145901514
1,23,Richard Donner,1300399315
1,23,Sylvester Stallone,1287640895
2,23,Sylvester Stallone,1237214390
3,23,Sylvester Stallone,1341828001
1,23,Wachowski Brothers,1287640935
1,24,albino,1139708611
2,24,albino,1313193534
3,24,albino,1397958126
4,24,albino,1138309199
1,24,Can't remember,1149047331
1,24,controversial,1364247739
1,24,earnest,1171172897
1,24,elegiac,1171172922
2,24,elegiac,1397958099
1,24,inane,1195697615
1,24,outcast teaches us all a cheesy lesson,1272045813
1,24,poignant,1171172931
2,24,poignant,1236375003
1,24,Post apocalyptic,1161649207
1,24,pretentious,1241660334
2,24,pretentious,1195697422
1,24,reflective,1171172904
2,24,reflective,1271020865
1,24,special powers,1139708611
2,24,special powers,1313193531
3,24,special powers,1397958112
1,24,tearjerking,1171172911
1,24,Victor Salva,1332465684
1,25,adapted from:book,1294239324
2,25,adapted from:book,1295675707
1,25,addiction,1419898045
2,25,addiction,1310370715
3,25,addiction,1336258844
4,25,addiction,1166648743
5,25,addiction,1262587040
1,25,alcoholism,1310370713
2,25,ALCOHOLISM,1172498948
3,25,alcoholism,1262587047
4,25,Alcoholism,1367650741
5,25,alcoholism,1370667644
6,25,alcoholism,1139326658
7,25,alcoholism,1297055068
8,25,alcoholism,1138137555
9,25,alcoholism,1275695122
10,25,alcoholism,1339753341
11,25,alcoholism,1294862057
12,25,alcoholism,1401007169
1,25,Annemari,1332678775
1,25,atmospheric,1419898038
2,25,atmospheric,1310370710
3,25,atmospheric,1172498934
4,25,atmospheric,1295675704
5,25,atmospheric,1246063968
6,25,atmospheric,1333707323
7,25,atmospheric,1416746231
8,25,atmospheric,1245956855
9,25,atmospheric,1308635713
1,25,author:John O'Brien,1294239324
1,25,based on a book,1310370708
2,25,based on a book,1295675700
3,25,based on a book,1333707292
4,25,based on a book,1274750367
5,25,based on a book,1270420522
1,25,Bibliothek,1202481377
2,25,Bibliothek,1138403354
1,25,dark,1310370706
2,25,dark,1139199527
3,25,dark,1262587050
4,25,dark,1333707318
5,25,dark,1297055075
1,25,depressing,1405675687
2,25,depressing,1246656819
3,25,depressing,1310370704
4,25,depressing,1262587052
5,25,depressing,1274750390
6,25,depressing,1370667629
7,25,depressing,1297055044
8,25,depressing,1339753361
9,25,depressing,1139263480
10,25,depressing,1401007167
1,25,drama,1310370702
2,25,drama,1274750369
3,25,drama,1246477505
4,25,drama,1308635718
5,25,drama,1401007176
1,25,drinking,1295675721
2,25,drinking,1248090722
1,25,drunkenness,1358583791
1,25,DVD-Video,1237054719
1,25,elegiac,1172498903
1,25,Elisabeth - emotion!,1140550997
1,25,Elisabeth Shue,1262587055
2,25,Elisabeth Shue,1370754646
3,25,Elisabeth Shue,1333707340
1,25,elizabeth shue,1275695116
1,25,existential,1336258844
2,25,existential,1416746299
1,25,favorites,1419898031
1,25,great soundtrack,1246477657
2,25,great soundtrack,1308635720
1,25,haunting,1342620480
1,25,intimate,1310370700
2,25,intimate,1172498922
3,25,intimate,1295675696
4,25,intimate,1416746224
1,25,library,1216662689
1,25,loneliness,1310370697
2,25,loneliness,1216633460
3,25,loneliness,1295675677
1,25,love,1310370694
2,25,love,1295675684
3,25,love,1237088115
4,25,love,1339753351
1,25,love is not enough,1216633572
1,25,melancholic,1368305079
2,25,melancholic,1419898035
3,25,melancholic,1368727040
4,25,melancholic,1370226217
5,25,melancholic,1368482635
6,25,melancholic,1368553864
7,25,melancholic,1368638623
8,25,melancholic,1368372263
9,25,melancholic,1368818021
10,25,melancholic,1369021794
11,25,melancholic,1368398538
12,25,melancholic,1368526005
13,25,melancholic,1368578201
14,25,melancholic,1368655003
15,25,melancholic,1368552055
1,25,melancholy,1310370691
2,25,melancholy,1172498869
1,25,Mike Figgis,1300999426
1,25,Nicolas Cage,1310370689
2,25,Nicolas Cage,1295675664
3,25,Nicolas Cage,1367650741
4,25,Nicolas Cage,1181138434
5,25,Nicolas Cage,1146557775
6,25,Nicolas Cage,1333308041
7,25,Nicolas Cage,1333707310
8,25,Nicolas Cage,1274750360
9,25,Nicolas Cage,1297055049
10,25,Nicolas Cage,1140550997
11,25,Nicolas Cage,1359323752
12,25,Nicolas Cage,1275695118
13,25,Nicolas Cage,1308635730
14,25,Nicolas Cage,1401007171
15,25,Nicolas Cage,1141820675
1,25,nihilism,1336258844
1,25,NO_FA_GANES,1412933384
1,25,Nudity (Topless),1246656814
2,25,Nudity (Topless),1262587029
3,25,Nudity (Topless),1158732549
4,25,Nudity (Topless),1246063960
5,25,Nudity (Topless),1274750383
6,25,nudity (topless),1400284064
1,25,Oscar (Best Actor),1284954952
2,25,Oscar (Best Actor),1274750361
3,25,Oscar (Best Actor),1141000969
4,25,Oscar (Best Actor),1339753335
5,25,Oscar (Best Actor),1308635724
6,25,Oscar (Best Actor),1141817992
1,25,overacting,1359323747
1,25,overrated,1144971389
1,25,owned,1227538592
1,25,poignant,1310370687
2,25,poignant,1172498915
1,25,PROSTITUTES,1172498977
2,25,PROSTITUTES,1246063962
1,25,prostitution,1310370685
2,25,prostitution,1262587033
3,25,prostitution,1274750378
4,25,prostitution,1370667633
5,25,prostitution,1245056861
1,25,realistic characters,1405675687
1,25,self destruction,1358583776
1,25,STAR-CROSSED LOVERS,1246656825
2,25,STAR-CROSSED LOVERS,1172498962
1,25,SUICIDE,1310370682
2,25,SUICIDE,1172498970
3,25,suicide,1195775751
4,25,SUICIDE,1262587035
5,25,SUICIDE,1370667636
6,25,SUICIDE,1297055055
7,25,SUICIDE,1339753355
1,25,understated,1310370680
2,25,understated,1172498926
3,25,understated,1295675671
4,25,understated,1416746250
5,25,understated,1308635733
1,26,adapted from:play,1187306722
1,26,based on a play,1206782429
2,26,based on a play,1309942163
1,26,CLV,1237742715
1,26,Ei muista,1169467667
1,26,Nudity (Topless),1158735173
2,26,Nudity (Topless),1328983618
1,26,Oliver Parker,1295601318
1,26,playwright:Shakespeare,1226865107
1,26,Shakespeare,1188393276
2,26,shakespeare,1140403159
3,26,Shakespeare,1165112079
4,26,Shakespeare,1141574445
5,26,Shakespeare,1140534094
6,26,Shakespeare,1245060924
7,26,Shakespeare,1138137603
8,26,Shakespeare,1355296201
9,26,Shakespeare,1309942158
1,26,Shakespearean,1309942159
1,27,a bit boring,1415853658
1,27,Bechdel Test:Pass,1408428689
1,27,Brendan Fraser,1408428766
1,27,Christina Ricci,1408428425
1,27,Demi Moore,1408428439
1,27,friendship,1408428299
1,27,Gaby Hoffman,1408428492
1,27,Janeane Garofalo,1408480157
1,27,Melanie Griffith,1408428456
1,27,Rita Wilson,1408428510
1,27,Rosie O'Donnell,1408428290
1,27,sisterhood,1408428282
1,27,songs,1408428371
1,27,soundtrack,1408428371
1,27,Thora Birch,1408428425
1,27,women,1408428907
1,28,18th century,1283094857
2,28,18th century,1338986070
1,28,19th century,1270592126
1,28,acting,1337218817
1,28,adaptation,1138324466
1,28,adapted from:book,1283004395
2,28,adapted from:book,1248915501
1,28,Amanda Root,1278261380
2,28,Amanda Root,1284990361
1,28,Amanda Root is fabulous in this,1283004437
1,28,author:Jane Austen,1283004413
2,28,author:Jane Austen,1367106036
3,28,author:Jane Austen,1248916401
4,28,author:Jane Austen,1423518940
1,28,based on a book,1210845801
2,28,based on a book,1337218817
1,28,bland,1337218828
1,28,boring,1337218835
1,28,Ciarán Hinds,1254058029
1,28,CiarÃ¡n Hinds,1252613446
1,28,classic literature,1337218817
1,28,CLV,1339093531
1,28,England,1307849504
1,28,etaege,1379299060
1,28,Fiona Shaw,1145478767
2,28,Fiona Shaw,1280812891
1,28,In Netflix queue,1137201942
1,28,j netflix,1356078355
1,28,Jane Austen,1338986080
2,28,Jane Austen,1137764618
3,28,Jane Austen,1144970827
4,28,Jane Austen,1367106041
5,28,Jane Austen,1146989898
6,28,Jane Austen,1140709730
7,28,Jane Austen,1172989666
8,28,Jane Austen,1177012452
9,28,Jane Austen,1138324467
10,28,Jane Austen,1246582467
11,28,Jane Austen,1137180037
12,28,Jane Austen,1423518931
13,28,Jane Austen,1254058029
1,28,library vhs,1193568093
1,28,reviewed,1401391298
1,28,Roger Michell,1307848605
2,28,Roger Michell,1302083055
1,28,screenwriter:Nick Dear,1302306303
1,28,setting:England,1283094856
1,28,slow,1337218828
1,29,2.5,1186787932
1,29,abused children,1139708494
1,29,atmospheric,1171675098
2,29,atmospheric,1355623835
3,29,atmospheric,1336074231
4,29,atmospheric,1282437426
5,29,atmospheric,1243749465
6,29,atmospheric,1331348359
7,29,atmospheric,1287001425
8,29,atmospheric,1302334092
9,29,atmospheric,1306529922
10,29,atmospheric,1345873359
11,29,atmospheric,1372852130
12,29,atmospheric,1427073029
13,29,atmospheric,1347159070
14,29,atmospheric,1398409125
15,29,atmospheric,1245685038
1,29,awkward romance,1350970813
1,29,beautiful,1139767943
2,29,beautiful,1243749425
3,29,beautiful,1175489546
4,29,beautiful,1287001427
5,29,beautiful,1281216518
6,29,beautiful,1272492419
1,29,bleak,1416418719
2,29,bleak,1171675113
3,29,bleak,1243749441
4,29,bleak,1287001430
5,29,bleak,1206567851
6,29,bleak,1315181164
1,29,btaege,1362969740
1,29,children,1137350608
2,29,children,1243749445
3,29,children,1241261573
4,29,children,1287001472
5,29,children,1259141999
6,29,children,1398409122
7,29,children,1206567852
1,29,Christmas,1331348385
1,29,clowny clones,1180630312
1,29,dark,1416418737
2,29,dark,1368177921
3,29,dark,1368499625
